0.2127992,-0.7970716,-0.2820628,9.289208e-42,-0.03990822,1.583275,-0.7754513,-0.226812,1.970063,0.1914534,0.1848656,1.943072,-0.7417612,0.5496145,-0.7554469,0.7394229
-1.163553,0.6566387,1.211544,1.206882e-40,-0.5340566,0.0122252,-0.00404019,0.9607986,-0.04256407,-1.194161,0.01902822,-0.01019081,0.007514667,0.02627416,0.5398123,-0.01050254
0.6248309,-1.255683,-1.433668,1.324689e-40,0.4681034,-0.1685584,-0.4282745,-1.292748,0.8827817,0.5962032,-0.5286743,0.1985249,-0.4965798,-0.04496317,-0.623127,0.9123808
0.3009827,-0.4484805,-0.5842074,2.543357e-41,-0.8873087,-0.409477,-0.8445507,-0.5402717,0.8051105,0.211053,-0.1882033,0.4616862,-0.316594,-0.9520938,-1.102718,0.869857
-0.4203887,0.6135709,0.2006255,1.016894e-40,-0.4422352,-1.210163,0.2900518,-0.08580789,-0.8587354,-0.3604589,0.3354465,-1.022222,0.3464165,0.4305115,0.007386947,-0.9776362
0.1717054,-0.4659131,-0.6335693,4.562067e-41,1.075099,1.25331,-0.7785525,-0.6011698,-0.05391927,0.2553137,-0.2349925,0.2951691,-0.4720454,-0.8304548,-1.415109,-0.8441257
-1.455452,1.353256,1.435455,2.110776e-41,-0.5676191,-0.04146563,0.1821685,0.9156697,-0.09231005,-1.409803,-0.02525908,-0.02796002,0.04421305,0.01362056,0.7485901,-0.07391413
-0.8776429,0.9869688,0.9661887,-7.66188e-41,-0.3191409,-0.02914434,0.2223288,0.5356789,-0.01778576,-0.9203331,0.1419325,-0.0091639,0.04899635,-0.01132594,0.09819128,-0.02443481
0.04542088,-0.2806077,-0.4366679,1.388827e-41,0.9631728,1.297144,-0.6967217,-0.5297047,0.790372,0.3970768,-0.8438292,0.1452637,-0.2823763,-0.6911974,-0.6295732,-0.9266683
0.2400998,-0.136511,-0.2119322,1.031636e-40,-0.6883416,-0.06694174,-1.032733,-0.1786752,0.7746557,0.1952455,-0.8720918,0.1907708,-0.3341838,-0.794787,-0.6860632,0.7263256
-0.1340485,0.2511702,0.2245549,-2.631919e-41,-0.07680183,-0.4540828,-0.1556118,-0.7242842,-0.7328228,-0.1319886,-0.06262483,-0.7225041,-0.1910908,0.5580643,-0.4031067,-0.42328
0.5293872,-0.3005237,-0.5312979,6.164032e-41,-0.5354267,-0.1622971,-0.7966842,-0.4796277,0.08738218,0.3752523,-0.9685269,0.5906286,-0.3213041,-0.7710771,-0.6574945,0.633029
0.04728375,-0.1812101,-0.2784972,-8.453613e-41,0.4742852,0.8859848,-1.163718,-0.2766986,-0.3970314,0.06909674,-1.154878,0.7947109,-0.3512903,-0.8714162,-0.8861639,-0.5519538
-0.129634,0.1646212,0.2306537,1.179487e-40,-0.1070031,0.01617154,-0.4414665,-0.1932188,0.7286135,-0.1037508,-0.3588712,0.1536029,-0.242713,0.4525498,-0.02520246,0.3349657
-1.239635,0.8937443,1.103605,-1.039483e-40,-0.4819349,-0.02839773,0.08555204,1.546081,0.01143939,-1.201317,0.1987607,-0.03453312,0.01633638,-0.01112254,0.478236,-0.06228774
