-0.1110481,-0.1724219,0.008809944,0.3491424,-0.2069259,0.1715724,-0.2231665,-0.07529395,0.08870294,0.236569,0.3426406,-0.7263756,0.5958527,-0.2848076,-0.04239747,0.2041141,-0.2617902,-0.2658825,-0.426722,-0.197908,0.8190049,0.3132656,0.4074901,0.878429,0.3287832,-0.3397529,0.06464999,-0.004463769,0.7395597,-0.3889754,0.7395718,0.07795952
0.3615731,0.1912255,-0.3986813,0.553873,0.7195204,0.286251,-0.1054248,0.01893944,0.1224865,0.06541762,-0.4652378,0.6214615,0.2221742,0.04042476,0.278125,0.4649548,-0.4546732,0.01006719,-0.007491986,0.3128327,-0.2412693,0.5455934,-0.4551425,0.9140412,-0.1790805,0.2239464,0.01800082,0.1060157,0.3496234,0.3036931,-0.2349059,-0.1347168
0.5744322,0.008960155,0.3770069,0.1642613,0.2766443,-0.3738958,-0.0317423,-0.03309901,0.1627855,0.905564,-0.4156401,0.112862,-0.5294484,-0.5149865,0.3090353,0.1026407,-0.9112029,0.1535761,-0.09340402,0.0322388,-0.6203367,0.3651668,-0.8013942,0.4454408,-0.2069086,0.06173964,-0.02604192,0.1445655,-0.4335321,-0.1797094,-0.539726,-0.01493324
0.02675561,0.1934139,0.3751328,0.3116595,0.05994306,0.08735321,0.09222382,0.01951091,-0.09617948,-0.2654091,-0.1180724,0.2535725,0.4812866,0.05035791,0.0507229,-0.4154746,-0.5953361,0.09341526,-0.5829847,0.425394,0.04941706,0.1911605,-0.2077257,0.01714439,0.004839649,0.03956088,0.1954465,0.2728086,-0.2184069,0.4547513,-0.3137909,0.28903
-0.4242226,-0.1638797,-0.444352,0.5039225,0.0594571,0.7915888,0.1405816,0.04276481,0.6923767,0.07229677,0.4933961,-0.9709301,0.5010397,0.3403851,0.1639057,-0.2837236,0.1659911,0.1488481,-0.1718029,0.1898304,0.4855196,0.2975028,0.05829387,0.02521595,0.4362558,0.5604801,0.1082682,0.1726492,0.05963711,0.7173928,0.3928333,0.3185617
0.2718934,0.0003194013,0.1512908,-0.1784303,-0.0982475,0.534313,0.199723,0.1263921,0.1222361,0.08207813,0.1411558,0.07877143,-0.08529312,0.1950871,-0.2391148,-0.2617025,0.7029413,0.07935876,-0.08980472,-0.2015462,-0.2358268,0.1206389,0.2765412,0.01064187,0.5137624,0.3240432,0.2818561,0.1604813,-0.3941267,0.5878564,0.1669084,-0.07543416
-0.4420167,-0.2552919,-0.8681169,-0.1349339,-0.4897812,0.3536996,0.1196899,0.07036388,-0.3691952,-0.2776078,0.0154324,-0.1737668,-0.00963456,0.4345509,-0.06506407,-0.260667,1.460886,-0.09537706,0.0378009,-0.6200651,0.5344106,-0.03341321,0.8331361,-0.5335759,-0.6520787,-0.2614678,-0.08215633,-0.02819467,0.4099596,0.6922581,0.6450974,-0.5610625
0.8058199,-0.1165147,0.1547782,-0.1170903,-0.4177306,0.460513,0.1649861,-0.01273195,-0.0673947,0.801791,-0.7798152,-0.4395975,0.6202611,-0.1607201,-0.471934,-0.0861233,0.6762156,-0.06678779,0.2908056,-0.6256931,0.2273546,0.1362208,0.7108169,-0.3760868,-0.8136777,0.1756282,0.07335968,-0.236279,-0.2457504,-0.020746,0.3289606,0.03576714
-0.1893334,-0.1644278,0.5462595,0.4154605,-0.1827732,0.5026284,0.007197551,0.04570904,0.6709052,-0.1482455,-0.5704208,0.386267,-0.1657238,-1.107573,-0.3439702,-0.1654742,0.146447,-0.08481903,0.008992506,-0.7383478,-0.7209647,-0.05190816,-0.7875167,0.4288608,-0.5666623,-0.08395392,0.06438988,-0.1120599,0.7536245,-0.08199973,-0.1761061,-0.03553167
-0.2315069,-0.2313537,0.3451287,-0.4327131,-0.03551583,-0.1011031,-0.08675176,-0.03309254,0.6341384,-0.01999719,-0.0030654,0.1331741,-0.0819655,-0.6759068,-0.2792509,0.4053069,0.4591828,-0.02268507,0.1951477,-0.4423585,-0.2668787,-0.7046338,-0.5901517,0.4706976,0.06390452,-0.6639907,-0.1221538,-0.1659737,-0.4678988,0.1775907,-0.305003,0.5562783
-0.3522834,-0.02358183,0.4788973,0.04450911,0.227228,-0.1778538,-0.1633489,-0.01170221,0.2837754,-0.7004642,0.08690664,0.07110883,-1.409292,-0.3429909,-0.187718,0.659372,-0.01432425,0.1506343,0.4416071,-0.1128691,-0.7071275,-0.2432472,-0.252388,0.4748924,-0.4577171,0.1500111,-0.01964217,-0.06640466,0.006510479,-0.3259773,-0.8867096,0.07926405
-0.2643855,-0.1306297,-0.4036894,-0.2095831,0.3378257,0.06827628,-0.1593887,-0.1769501,0.1900723,0.1251421,0.449856,-0.3735794,-0.16605,-0.1998545,-0.1267036,0.8329284,0.02350153,0.07423308,0.5691511,0.1522112,0.2060993,-0.7339025,-0.1537571,0.2969089,0.4280254,-0.1354775,-0.2415769,-0.07614911,-0.9160671,-0.2306976,0.4706447,-0.155544
-0.2786319,0.06025028,-0.5364594,0.08064912,0.5451607,0.4340599,-0.0347522,0.003019386,-0.6221541,-0.7360764,0.3535366,-0.64792,0.2006083,0.2674113,-0.05062062,0.3506261,-0.3918044,0.2535476,-0.129235,0.3433343,0.3903624,0.0004405918,0.6359475,-0.5061742,-0.4491397,-0.2573183,0.1512732,0.1609005,0.2812501,-1.183998,0.4777841,-0.2383173
